cliente_id,data_referencia,segmento,perfil_investidor,possui_app_ativo,total_transacionado_30d,total_saida_30d,ticket_medio_saida_30d,qtd_pix_30d,qtd_investimentos_30d,qtd_transacoes_30d,dias_desde_ultima_movimentacao,numero_tickets,numero_escalonamentos,media_satisfacao,media_tempo_resolucao,proxy_uso_digital
CLI004021,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,3,3.6666666666666665,16.46,0.0
CLI004022,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,6,4,4.5,27.625,0.16666666666666666
CLI004023,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,1,3.0,35.400000000000006,0.3333333333333333
CLI004024,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,5,0,3.3333333333333335,30.5,0.2
CLI004025,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,0,0,0,0,0.0
CLI004026,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,0,5.0,44.666666666666664,0.25
CLI004027,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,5,2,4.0,47.475,0.6
CLI004028,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,8,4,3.5,19.400000000000002,0.5
CLI004029,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,2,5.0,24.1,0.5
CLI004030,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,1,0,28.0,1.0
CLI004031,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,1,0,0,1.0
CLI004032,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,6,3,5.0,13.55,0.5
CLI004033,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,4.0,29.5,0.6666666666666666
CLI004034,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,1,0,0,0,1.0
CLI004035,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,3.5,33.550000000000004,0.75
CLI004036,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,7,4,5.0,8.299999999999999,0.42857142857142855
CLI004037,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,4.0,5.8,0.5
CLI004038,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,1,5.0,28.5,0.5
CLI004039,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,5.0,39.1,0.0
CLI004040,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,4.0,14.6,0.5
CLI004041,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,4.5,50.26666666666667,0.6666666666666666
CLI004042,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,3.6666666666666665,27.133333333333336,0.8
CLI004043,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,0,2.0,35.3,1.0
CLI004044,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,3,2,4.0,13.0,0.6666666666666666
CLI004045,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,3,4.0,18.580000000000002,0.8
CLI004046,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,3,1,4.0,42.8,1.0
CLI004047,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,1,3.0,27.2,0.5
CLI004048,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,2.0,31.65,0.3333333333333333
CLI004049,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,1,3.5,44.800000000000004,0.5
CLI004050,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,4,4.25,10.120000000000001,0.3333333333333333
CLI004051,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,2,0,4.0,46.05,0.5
CLI004052,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,2,4.0,12.25,1.0
CLI004053,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,7,2,4.333333333333333,38.519999999999996,0.7142857142857143
CLI004054,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,2,0,25.6,0.5
CLI004055,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,3,1,3.0,28.599999999999998,0.6666666666666666
CLI004056,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,3,2,0,28.1,0.3333333333333333
CLI004057,2026-03-31,private,arrojado,1,0,0,0,0,0,0,,4,3,4.0,14.799999999999999,0.25
CLI004058,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,4,3,3.5,14.65,0.0
CLI004059,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,0,3.0,36.800000000000004,0.2
CLI004060,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,0,4.0,56.55,0.0
CLI004061,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,8,4,3.75,25.083333333333332,0.75
CLI004062,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,0,14.7,0.6666666666666666
CLI004063,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,8,6,3.8,19.771428571428572,0.625
CLI004064,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,1,0,35.8,0.6666666666666666
CLI004065,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,3.0,28.0,0.0
CLI004066,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,4,4,3.6666666666666665,7.433333333333334,0.75
CLI004067,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,3.0,20.099999999999998,0.3333333333333333
CLI004068,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,0,0,0,1.0
CLI004069,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,6,2,3.6666666666666665,18.475,0.8333333333333334
CLI004070,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,2,2,4.0,14.65,0.5
CLI004071,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,3.0,30.5,0.5
CLI004072,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,5.0,4.1,0.0
CLI004073,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,2,4.0,39.62,0.5
CLI004074,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,4.0,22.233333333333334,0.6
CLI004075,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,0,0,37.3,1.0
CLI004076,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,4.333333333333333,14.866666666666667,0.3333333333333333
CLI004077,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,2,0,0,0.5
CLI004078,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,3.6666666666666665,18.925,0.75
CLI004079,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,0,4.0,17.433333333333334,0.5
CLI004080,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,2,4.0,28.633333333333336,0.6666666666666666
CLI004081,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,3,5.0,19.8,0.25
CLI004082,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,4.0,30.35,0.25
CLI004083,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,4,2.3333333333333335,19.650000000000002,0.4
CLI004084,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,2,0,20.0,0.5
CLI004085,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,3,2.0,18.45,1.0
CLI004086,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,0,0,0,0.5
CLI004087,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,1,0,5.0,43.7,1.0
CLI004088,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,4.5,20.400000000000002,0.4
CLI004089,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,0,23.7,0.5
CLI004090,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,4.0,26.275,0.75
CLI004091,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,3,0,19.4,0.6666666666666666
CLI004092,2026-03-31,private,conservador,1,0,0,0,0,0,0,,3,3,4.0,5.7,0.3333333333333333
CLI004093,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,1,2.5,19.3,0.75
CLI004094,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,4,4,3.0,32.95,0.5
CLI004095,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,2,4.0,32.300000000000004,0.5
CLI004096,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,9,6,3.5,33.42,0.5555555555555556
CLI004097,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,1,0,4.0,65.6,1.0
CLI004098,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,3.5,37.325,0.25
CLI004099,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,0,4.0,26.7,0.75
CLI004100,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,1,5.0,64.55,0.0
CLI004101,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,1,1,3.0,11.6,1.0
CLI004102,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,2,3.0,3.4,0.5
CLI004103,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,1,4.333333333333333,25.099999999999998,1.0
CLI004104,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,4.0,6.7,0.6666666666666666
CLI004105,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,3,0,4.0,42.06666666666667,0.6666666666666666
CLI004106,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,3,3.5,31.933333333333334,0.75
CLI004107,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,3.5,29.766666666666666,0.6666666666666666
CLI004108,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,7,5,4.0,11.700000000000001,0.42857142857142855
CLI004109,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,4,3.3333333333333335,14.666666666666666,0.6
CLI004110,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,1,4.0,47.550000000000004,0.6666666666666666
CLI004111,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,4,3,3.0,20.6,0.75
CLI004112,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,4.5,9.25,0.75
CLI004113,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,5,1,4.666666666666667,32.5,0.6
CLI004114,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,1,0,0,1.0
CLI004115,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,0,4.0,23.8,0.6666666666666666
CLI004116,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,2,0,39.2,0.3333333333333333
CLI004117,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,0,3.6666666666666665,23.666666666666668,0.8
CLI004118,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,1,4.0,14.666666666666666,0.25
CLI004119,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,5.0,23.25,0.3333333333333333
CLI004120,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,1,0,0,0,0.0
CLI004121,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,3,3.5,20.966666666666665,0.75
CLI004122,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,1,0,0,0.5
CLI004123,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,0,0,13.7,0.0
CLI004124,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,2,0,3.5,62.650000000000006,0.5
CLI004125,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,0,5.0,1.5,1.0
CLI004126,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,1,2.0,15.2,0.0
CLI004127,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,0,14.25,0.6
CLI004128,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,1,4.0,44.0,0.6666666666666666
CLI004129,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,0,0,20.0,0.5
CLI004130,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,2,0,42.4,0.3333333333333333
CLI004131,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,2,3.75,31.616666666666664,0.16666666666666666
CLI004132,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,3.5,4.4,0.6666666666666666
CLI004133,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,2,1,3.0,24.900000000000002,0.5
CLI004134,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,1,5.0,11.9,0.0
CLI004135,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,1,0,4.0,37.5,1.0
CLI004136,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,4,3.6,14.383333333333333,0.6666666666666666
CLI004137,2026-03-31,private,moderado,1,0,0,0,0,0,0,,4,2,4.0,19.55,0.0
CLI004138,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,1,4.0,29.2,1.0
CLI004139,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,2,1,4.5,35.400000000000006,1.0
CLI004140,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,3,1,4.0,16.8,0.3333333333333333
CLI004141,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,2,1,5.0,2.6,0.5
CLI004142,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,4.0,30.23333333333333,0.0
CLI004143,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,1,0,9.3,0.0
CLI004144,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,3,4.0,19.8,0.75
CLI004145,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,2,0,29.8,0.4
CLI004146,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,1,3.5,51.25,0.5
CLI004147,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,2,2,5.0,19.3,0.5
CLI004148,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,2,1,3.5,41.15,0.5
CLI004149,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,6,3,4.25,39.275,0.6666666666666666
CLI004150,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,3,2,0,9.85,0.0
CLI004151,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,5,4.0,29.360000000000003,0.3333333333333333
CLI004152,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,3.5,22.633333333333336,0.5
CLI004153,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,0,0,7.0,1.0
CLI004154,2026-03-31,private,moderado,1,0,0,0,0,0,0,,8,4,3.5,16.783333333333335,0.5
CLI004155,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,2,5.0,42.46666666666667,0.5
CLI004156,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,7,2,4.0,29.133333333333336,0.5714285714285714
CLI004157,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,0,32.15,0.0
CLI004158,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,4,2.0,24.566666666666666,0.2
CLI004159,2026-03-31,private,conservador,1,0,0,0,0,0,0,,3,2,4.666666666666667,16.566666666666666,0.6666666666666666
CLI004160,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,6,3,4.0,18.5,0.6666666666666666
CLI004161,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,1,4.666666666666667,26.380000000000003,0.4
CLI004162,2026-03-31,private,moderado,1,0,0,0,0,0,0,,0,0,0,0,1.0
CLI004163,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,3,1,4.0,15.450000000000001,0.3333333333333333
CLI004164,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,3,0,4.0,58.1,0.6666666666666666
CLI004165,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,1,0,6.0,0.0
CLI004166,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,1,4.0,30.549999999999997,0.0
CLI004167,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,2,4.0,1.7,1.0
CLI004168,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,2,1,4.0,18.0,0.0
CLI004169,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,6,3,4.0,35.25,0.5
CLI004170,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,0,4.0,2.5,0.0
CLI004171,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,1,3.25,41.8,0.2
CLI004172,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,0,4.0,49.2,1.0
CLI004173,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,4,4.333333333333333,11.633333333333333,0.6
CLI004174,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,1,2.5,25.950000000000003,0.5
CLI004175,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,1,4.333333333333333,9.5,0.6
CLI004176,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,1,4.0,30.900000000000002,0.3333333333333333
CLI004177,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,2,3.5,3.1500000000000004,0.6666666666666666
CLI004178,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,0,4.0,38.3,0.0
CLI004179,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,1,0,0,98.9,1.0
CLI004180,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,3,4.5,32.9,0.5
CLI004181,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,1,0,0,14.2,1.0
CLI004182,2026-03-31,private,moderado,1,0,0,0,0,0,0,,5,5,4.0,10.6,0.2
CLI004183,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,2.0,60.5,0.3333333333333333
CLI004184,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,0,0,0,1.0
CLI004185,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,5,1,3.0,6.833333333333333,0.8
CLI004186,2026-03-31,private,moderado,1,0,0,0,0,0,0,,4,1,3.5,30.233333333333334,0.5
CLI004187,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,5,4.0,18.95,0.8
CLI004188,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,3,1,4.0,10.2,0.0
CLI004189,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,0,1.1,0.5
CLI004190,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,5,3,4.0,49.475,0.6
CLI004191,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,1,0,4.0,114.5,0.0
CLI004192,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,3.6666666666666665,25.7,0.75
CLI004193,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,2,4.0,42.675,0.5
CLI004194,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,6,3,4.0,31.360000000000003,0.6666666666666666
CLI004195,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,7,5,4.0,22.78,0.42857142857142855
CLI004196,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,5,3,2.6666666666666665,25.95,0.4
CLI004197,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,4,2,3.3333333333333335,25.9,0.25
CLI004198,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,2,0,26.35,0.5
CLI004199,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,4.0,6.65,0.6
CLI004200,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,5,4,3.3333333333333335,33.666666666666664,0.4
CLI004201,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,2,4.333333333333333,30.833333333333332,1.0
CLI004202,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,4.0,1.3,0.3333333333333333
CLI004203,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,2,4.0,21.599999999999998,0.4
CLI004204,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,2,5.0,13.9,0.3333333333333333
CLI004205,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,5.0,39.0,0.75
CLI004206,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,4.0,20.475,0.5
CLI004207,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,3.75,18.7,0.8
CLI004208,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,1,3.5,26.8,0.5
CLI004209,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,1,1,4.0,5.4,1.0
CLI004210,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,1,5.0,37.9,1.0
CLI004211,2026-03-31,private,arrojado,1,0,0,0,0,0,0,,1,1,0,0,0.0
CLI004212,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,4,1,4.25,49.75,0.5
CLI004213,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,3,4.666666666666667,24.066666666666666,0.5
CLI004214,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,2,2,2.0,10.4,1.0
CLI004215,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,2,2,4.0,26.95,0.5
CLI004216,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,5,2,3.0,32.300000000000004,0.6
CLI004217,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,1,4.0,33.75,0.6666666666666666
CLI004218,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,5,3,4.333333333333333,27.175,0.4
CLI004219,2026-03-31,empreendedor,conservador,0,0,0,0,0,0,0,,6,4,3.3333333333333335,36.63333333333333,0.5
CLI004220,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,3,4.0,23.775000000000002,0.16666666666666666
CLI004221,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,3,0,0,0,0.3333333333333333
CLI004222,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,3.0,28.45,0.4
CLI004223,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,2,4.0,21.3,0.0
CLI004224,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,6,2,4.0,33.260000000000005,0.5
CLI004225,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,4.5,14.933333333333332,0.3333333333333333
CLI004226,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,7,2,4.6,41.949999999999996,0.8571428571428571
CLI004227,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,1,0,0,0,1.0
CLI004228,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,0,4.5,17.0,0.3333333333333333
CLI004229,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,5,4,3.8,26.7,0.4
CLI004230,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,5,0,4.0,38.699999999999996,0.6
CLI004231,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,1,0,5.0,41.5,1.0
CLI004232,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,5,1,4.333333333333333,30.5,0.4
CLI004233,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,2,3.0,25.03333333333333,0.6666666666666666
CLI004234,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,5,1,4.0,33.68,0.6
CLI004235,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,3,2,4.0,19.1,0.3333333333333333
CLI004236,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,6,1,4.75,29.933333333333334,0.5
CLI004237,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,8,3,3.3333333333333335,22.325,0.375
CLI004238,2026-03-31,private,arrojado,1,0,0,0,0,0,0,,2,1,3.0,12.649999999999999,0.5
CLI004239,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,4,1,5.0,25.9,0.5
CLI004240,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,3,4.0,11.133333333333333,0.25
CLI004241,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,3,4.0,15.933333333333335,0.75
CLI004242,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,3,2,0,1.4,0.3333333333333333
CLI004243,2026-03-31,private,arrojado,1,0,0,0,0,0,0,,1,0,5.0,30.1,1.0
CLI004244,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,2,1,4.0,39.9,1.0
CLI004245,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,8,4,4.25,21.575,0.375
CLI004246,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,6,4,3.3333333333333335,35.824999999999996,0.6666666666666666
CLI004247,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,6,4,3.0,20.150000000000002,0.3333333333333333
CLI004248,2026-03-31,varejo,conservador,1,0,0,0,0,0,0,,5,3,5.0,11.666666666666666,0.6
CLI004249,2026-03-31,alta_renda,arrojado,0,0,0,0,0,0,0,,2,1,4.0,28.400000000000002,1.0
CLI004250,2026-03-31,varejo,moderado,0,0,0,0,0,0,0,,4,2,5.0,31.166666666666668,0.5
CLI004251,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,4,2,3.0,15.15,0.75
CLI004252,2026-03-31,alta_renda,moderado,0,0,0,0,0,0,0,,5,2,3.0,18.6,0.0
CLI004253,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,0,0,12.0,1.0
CLI004254,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,4,2,3.0,38.949999999999996,1.0
CLI004255,2026-03-31,alta_renda,conservador,0,0,0,0,0,0,0,,3,3,4.5,6.7,0.3333333333333333
CLI004256,2026-03-31,alta_renda,arrojado,1,0,0,0,0,0,0,,6,2,3.5,28.03333333333333,0.6666666666666666
CLI004257,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,2,1,0,37.75,0.5
CLI004258,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,9,2,4.666666666666667,39.85,0.6666666666666666
CLI004259,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,4,3,2.0,3.8000000000000003,0.5
CLI004260,2026-03-31,varejo,arrojado,1,0,0,0,0,0,0,,2,0,4.0,24.85,0.0
CLI004261,2026-03-31,varejo,moderado,1,0,0,0,0,0,0,,4,2,4.0,17.433333333333334,0.5
CLI004262,2026-03-31,alta_renda,moderado,1,0,0,0,0,0,0,,6,5,4.5,26.5,0.3333333333333333
CLI004263,2026-03-31,varejo,arrojado,0,0,0,0,0,0,0,,1,0,0,70.7,1.0
CLI004264,2026-03-31,varejo,conservador,0,0,0,0,0,0,0,,3,2,4.0,41.63333333333333,0.6666666666666666
CLI004265,2026-03-31,alta_renda,conservador,1,0,0,0,0,0,0,,4,2,4.666666666666667,40.53333333333333,0.75
